Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
POACEAE,"Schizachyrium condensatum",Nees,,115907
POACEAE,"Schizachyrium microstachyum","(Desv. ex Ham.) Roseng., B.R. Arrill. & Izag.",,69428
POACEAE,"Setaria geminata","(Forssk.) Veldkamp",,69618
POACEAE,"Setaria palmifolia","(J. Koenig) Stapf",,69619
POACEAE,"Setaria paniculifera","(Steud.) E. Fourn. ex He",,80315
POACEAE,"Setaria parviflora","(Poir.) Kerguélen",,69620
POACEAE,"Setaria vulpiseta","(Lam.) Roem. & Schult.",,69625
POACEAE,"Sporobolus indicus","(L.) R. Br.",,69949
POACEAE,"Sporobolus jacquemontii",Kunth,,69950
POACEAE,"Streptochaeta sodiroana",Hack.,,70074
POACEAE,"Streptochaeta spicata","Schrad. ex Nees",,70075
POACEAE,"Streptochaeta spicata subsp. spicata",,,78109
POACEAE,"Streptogyna americana","C.E. Hubb.",,70076
POACEAE,"Urochloa fusca","(Sw.) B.F. Hansen & Wunderlin",,70708
POACEAE,"Urochloa mutica","(Forssk.) T.Q. Nguyen",,70711
PONTEDERIACEAE,"Eichhornia azurea","(Sw.) Kunth",,64339
PONTEDERIACEAE,"Eichhornia crassipes","(Mart.) Solms",,64340
PONTEDERIACEAE,"Pontederia rotundifolia","L. f.",,68619
SMILACACEAE,"Smilax domingensis",Willd.,,69717
SMILACACEAE,"Smilax febrifuga",Kunth,,69718
SMILACACEAE,"Smilax lanceolata",Walter,,80317
SMILACACEAE,"Smilax mollis","Humb. & Bonpl. ex Willd.",,69721
SMILACACEAE,"Smilax panamensis",Morong,,80318
SMILACACEAE,"Smilax purhampuy",Ruiz,,171932
SMILACACEAE,"Smilax spinosa",Mill.,,69723
SMILACACEAE,"Smilax spinosa var. spinosa",Mill.,,122704
SMILACACEAE,"Smilax spissa","Killip & C.V. Morton",,69724
SMILACACEAE,"Smilax subpubescens","A. DC.",,69725
TYPHACEAE,"Typha domingensis",Pers.,,70679
ZINGIBERACEAE,"Renealmia alpinia","(Rottb.) Maas",,69050
ZINGIBERACEAE,"Renealmia cernua","(Sw. ex Roem. & Schult.) J.F. Macbr.",,69052
ZINGIBERACEAE,"Zingiber officinale",Roscoe,,71021
